TPCATALOGO;GRUPOCODE;CODE;DESCRICAO;STATUS;TIPONS;PRECO;CATALOGO;
W;SBLO;0007;(D) BLOQUEAR GAS - INSTALAÇÃO ENTUPIDA;SS;0,00;SS_SBLO_0007
W;SBLO;0007;(D) BLOQUEAR GAS - INSTALAÇÃO ENTUPIDA;EM;0,00;EM_SBLO_0007
W;SBLO;0007;(D) BLOQUEAR GAS - INSTALAÇÃO ENTUPIDA;DL;0,00;DL_SBLO_0007
W;SBLO;0007;(D) BLOQUEAR GAS - INSTALAÇÃO ENTUPIDA;AC;0,00;AC_SBLO_0007
W;SBLO;0006;(D) BLOQUEAR IRREGUL EQUIP/INST. INTERNA;SS;0,00;SS_SBLO_0006
W;SBLO;0006;(D) BLOQUEAR IRREGUL EQUIP/INST. INTERNA;EM;0,00;EM_SBLO_0006
W;SBLO;0006;(D) BLOQUEAR IRREGUL EQUIP/INST. INTERNA;DL;0,00;DL_SBLO_0006
W;SBLO;0006;(D) BLOQUEAR IRREGUL EQUIP/INST. INTERNA;AC;0,00;AC_SBLO_0006
W;SBLO;0005;(D) Bloquear o Gás;SS;0,00;SS_SBLO_0005
W;SBLO;0005;(D) Bloquear o Gás;EM;0,00;EM_SBLO_0005
W;SBLO;0005;(D) Bloquear o Gás;DL;0,00;DL_SBLO_0005
W;SBLO;0005;(D) Bloquear o Gás;AC;0,00;AC_SBLO_0005
W;SCOL;0002;(D) COLOCAR FLEXIVEL 1" X 1,20CM;AT;220,00;AT_SCOL_0002
W;SCOL;0002;(D) COLOCAR FLEXIVEL 1" X 1,20CM;SS;220,00;SS_SCOL_0002
W;SCOL;0002;(D) COLOCAR FLEXIVEL 1" X 1,20CM;AC;220,00;AC_SCOL_0002
W;SCOL;0002;(D) COLOCAR FLEXIVEL 1" X 1,20CM;RL;220,00;RL_SCOL_0002
W;SCOL;0003;(D) COLOCAR FLEXIVEL 1/2" X 0,40CM;AT;10,91;AT_SCOL_0003
W;SCOL;0003;(D) COLOCAR FLEXIVEL 1/2" X 0,40CM;SS;10,91;SS_SCOL_0003
W;SCOL;0003;(D) COLOCAR FLEXIVEL 1/2" X 0,40CM;AC;10,91;AC_SCOL_0003
W;SCOL;0003;(D) COLOCAR FLEXIVEL 1/2" X 0,40CM;RL;10,91;RL_SCOL_0003
W;SCOL;0004;(D) COLOCAR FLEXIVEL 1/2" X 1,20CM;AT;215,00;AT_SCOL_0004
W;SCOL;0004;(D) COLOCAR FLEXIVEL 1/2" X 1,20CM;SS;215,00;SS_SCOL_0004
W;SCOL;0004;(D) COLOCAR FLEXIVEL 1/2" X 1,20CM;AC;215,00;AC_SCOL_0004
W;SCOL;0004;(D) COLOCAR FLEXIVEL 1/2" X 1,20CM;RL;215,00;RL_SCOL_0004
W;SCOL;0008;(D) COLOCAR FLEXIVEL 3/4" X 0,40CM;AT;145,00;AT_SCOL_0008
W;SCOL;0008;(D) COLOCAR FLEXIVEL 3/4" X 0,40CM;SS;145,00;SS_SCOL_0008
W;SCOL;0008;(D) COLOCAR FLEXIVEL 3/4" X 0,40CM;AC;145,00;AC_SCOL_0008
W;SCOL;0008;(D) COLOCAR FLEXIVEL 3/4" X 0,40CM;RL;145,00;RL_SCOL_0008
W;SCOL;0005;(D) COLOCAR FLEXIVEL 3/4" X 1,20CM;AT;220,00;AT_SCOL_0005
W;SCOL;0005;(D) COLOCAR FLEXIVEL 3/4" X 1,20CM;SS;220,00;SS_SCOL_0005
W;SCOL;0005;(D) COLOCAR FLEXIVEL 3/4" X 1,20CM;AC;220,00;AC_SCOL_0005
W;SCOL;0005;(D) COLOCAR FLEXIVEL 3/4" X 1,20CM;RL;220,00;RL_SCOL_0005
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;AT;;AT_REPA_0093
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;VT;;VT_REPA_0093
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;SS;;SS_REPA_0093
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;SV;;SV_REPA_0093
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;RL;;RL_REPA_0093
2;REPA;0093;(D) COLOCAR FLEXÍVEL DO MEDIDOR;AC;;AC_REPA_0093
W;SCOL;0012;(D) COLOCAR FLEXÍVEL DO MEDIDOR;AT;;AT_SCOL_0012
W;SCOL;0012;(D) COLOCAR FLEXÍVEL DO MEDIDOR;SS;;SS_SCOL_0012
W;SCOL;0012;(D) COLOCAR FLEXÍVEL DO MEDIDOR;AC;;AC_SCOL_0012
W;SCOL;0012;(D) COLOCAR FLEXÍVEL DO MEDIDOR;RL;;RL_SCOL_0012
W;SCLE;0001;(D) COLOCAR LACRE;DL;0,00;DL_SCLE_0001
W;SCLE;0001;(D) COLOCAR LACRE;AT;0,00;AT_SCLE_0001
W;SCLE;0001;(D) COLOCAR LACRE;RL;0,00;RL_SCLE_0001
W;SCLE;0001;(D) COLOCAR LACRE;SS;0,00;SS_SCLE_0001
W;SCLE;0001;(D) COLOCAR LACRE;MA;0,00;MA_SCLE_0001
W;SCLE;0001;(D) COLOCAR LACRE;AC;0,00;AC_SCLE_0001
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;AT;;AT_REPA_0095
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;VT;;VT_REPA_0095
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;SS;;SS_REPA_0095
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;SV;;SV_REPA_0095
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;RL;;RL_REPA_0095
2;REPA;0095;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;AC;;AC_REPA_0095
W;SCOL;0013;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;AT;;AT_SCOL_0013
W;SCOL;0013;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;SS;;SS_SCOL_0013
W;SCOL;0013;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;AC;;AC_SCOL_0013
W;SCOL;0013;(D) COLOCAR METRO ADIC TUB GÁS # COBRE;RL;;RL_SCOL_0013
W;SCOL;0014;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;AT;;AT_SCOL_0014
W;SCOL;0014;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;SS;;SS_SCOL_0014
W;SCOL;0014;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;AC;;AC_SCOL_0014
W;SCOL;0014;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;RL;;RL_SCOL_0014
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;AT;;AT_REPA_0097
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;VT;;VT_REPA_0097
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;SS;;SS_REPA_0097
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;SV;;SV_REPA_0097
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;RL;;RL_REPA_0097
2;REPA;0097;(D) COLOCAR METRO ADIC TUB GÁS # MULTICA;AC;;AC_REPA_0097
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;AT;;AT_REPA_0080
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;VT;;VT_REPA_0080
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;SS;;SS_REPA_0080
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;SV;;SV_REPA_0080
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;RL;;RL_REPA_0080
2;REPA;0080;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;AC;;AC_REPA_0080
W;SCON;0034;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;AC;;AC_SCON_0034
W;SCON;0034;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;SS;;SS_SCON_0034
W;SCON;0034;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;RL;;RL_SCON_0034
W;SCON;0034;(D) CONST PRUMADA INDIVIDUAL MULTICAMADA;AT;;AT_SCON_0034
W;SRIE;0040;(D) CONST/PRUMADA INDIVIDUAL MULTICAMADA;AT;;AT_SRIE_0040
W;SRIE;0040;(D) CONST/PRUMADA INDIVIDUAL MULTICAMADA;AC;;AC_SRIE_0040
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";AT;;AT_REPA_0083
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";VT;;VT_REPA_0083
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";SS;;SS_REPA_0083
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";SV;;SV_REPA_0083
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";RL;;RL_REPA_0083
2;REPA;0083;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";AC;;AC_REPA_0083
W;SCON;0036;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";AC;;AC_SCON_0036
W;SCON;0036;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";SS;;SS_SCON_0036
W;SCON;0036;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";RL;;RL_SCON_0036
W;SCON;0036;(D) CONST/REP PRUMADA INDIV COBRE 1 1/2";AT;;AT_SCON_0036
W;SCON;0038;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";AC;;AC_SCON_0038
W;SCON;0038;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";SS;;SS_SCON_0038
W;SCON;0038;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";RL;;RL_SCON_0038
W;SCON;0038;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";AT;;AT_SCON_0038
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";AT;;AT_REPA_0085
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";VT;;VT_REPA_0085
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";SS;;SS_REPA_0085
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";SV;;SV_REPA_0085
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";RL;;RL_REPA_0085
2;REPA;0085;(D) CONST/REP PRUMADA INDIV COBRE 2 1/2";AC;;AC_REPA_0085
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";AT;;AT_REPA_0082
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";VT;;VT_REPA_0082
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";SS;;SS_REPA_0082
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";SV;;SV_REPA_0082
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";RL;;RL_REPA_0082
2;REPA;0082;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";AC;;AC_REPA_0082
W;SCON;0035;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";AC;;AC_SCON_0035
W;SCON;0035;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";SS;;SS_SCON_0035
W;SCON;0035;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";RL;;RL_SCON_0035
W;SCON;0035;(D) CONST/REPARAR PRUMADA INDIV COBRE 1";AT;;AT_SCON_0035
W;SCON;0037;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";AC;;AC_SCON_0037
W;SCON;0037;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";SS;;SS_SCON_0037
W;SCON;0037;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";RL;;RL_SCON_0037
W;SCON;0037;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";AT;;AT_SCON_0037
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";AT;;AT_REPA_0084
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";VT;;VT_REPA_0084
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";SS;;SS_REPA_0084
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";SV;;SV_REPA_0084
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";RL;;RL_REPA_0084
2;REPA;0084;(D) CONST/REPARAR PRUMADA INDIV COBRE 2";AC;;AC_REPA_0084
W;SCON;0039;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";AC;;AC_SCON_0039
W;SCON;0039;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";SS;;SS_SCON_0039
W;SCON;0039;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";RL;;RL_SCON_0039
W;SCON;0039;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";AT;;AT_SCON_0039
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";AT;;AT_REPA_0086
