ARBPL,WERKS,LVORM,KTEXT
SAN0902;CG02;;SANEAR EDSON LUCHESI;
COM0690;CG02;;VEICULO;
COM0695;CG02;;VEICULO;
COM0115;CG02;;VEICULO;
COM0671;CG02;;VEICULO;
COM0673;CG02;;VEICULO;
COM0528;CG02;;VEICULO;
COM0423;CG02;;Veículo de Emergência - RMSP;
COM0529;CG02;;VEICULO;
COM0424;CG02;;COMGAS - EM/ AT/ VT - BAIXADA SANTISTA;
COM0540;CG02;;VEICULO;
COM0425;CG02;;VEICULO;
COM0541;CG02;;VEICULO;
COM0447;CG02;;VEICULO;
COM0542;CG02;;VEICULO;
COM0448;CG02;;VEICULO;
COM0449;CG02;;VEICULO;
COM0451;CG02;;VEICULO;
COM0452;CG02;;VEICULO;
COM0636;CG02;;VEICULO;
COM0456;CG02;;VEICULO;
COM0458;CG02;;VEICULO;
COM0459;CG02;;VEICULO;
COM0460;CG02;;VEICULO;
COM0461;CG02;;VEICULO;
COM0462;CG02;;VEICULO;
COM0463;CG02;;VEICULO;
COM0465;CG02;;VEICULO;
COM0644;CG02;;VEICULO;
COM0466;CG02;;VEICULO;
COM0467;CG02;;VEICULO;
COM0468;CG02;;VEICULO;
COM0469;CG02;;VEICULO;
COM0649;CG02;;VEICULO;
COM0470;CG02;;VEICULO;
COM0650;CG02;;VEICULO;
COM0651;CG02;;VEICULO;
COM0652;CG02;;VEICULO;
EIC0200;CG02;;EICASA;
ENG0300;CG02;;ENGECOR;
EZC0400;CG02;;EZC;
EZC0404;CG02;;EZC TROCA DE MEDIDORES;
EZC0440;CG02;;EZC PROJETO 5000;
NGI0001;CG02;;ENGIBRAS;
SAN0001;CG02;;SANEAR LEITURA E ENTREGA DE CONTAS;
SAN0900;CG02;;SANEAR TROCA DE MEDIDORES;
A&TOOO1;CG02;;AZEVEDO & TRAVASSOS ENG.;
COM0653;CG02;;VEICULO;
ARE0500;CG02;;ARECCO;
MED0001;CG02;;LINEU SOUZA RAMOS;
MED0002;CG02;;ROMILTON P. DIAS;
CGP0206;CG02;;FURAÇÃO EM CARGA / COMISSIONAMENTO;
ZABAP-DE;CG02;;PROGRAMA DESMOBILIZACAO;
CGP0501;CG02;;RICARDO FUJII;
CGP0603;CG02;;INSTRUMENTAÇÃO / ODORIZAÇÃO;
COM0664;CG02;;VEICULO;
CGP0601;CG02;;JORGE;
CGP0602;CG02;;GILBERTO;
MPR0001;CG02;;MANUTENÇÃO PREVENTIVA INTERIOR;
COM0665;CG02;;VEICULO;
COM0666;CG02;;VEICULO;
COM0667;CG02;;VEICULO;
COM0668;CG02;;VEICULO;
COM0669;CG02;;VEICULO;
COM0670;CG02;;VEICULO;
COM0531;CG02;;VEICULO;
COM0656;CG02;;VEICULO;
COM0530;CG02;;VEICULO;
COM0359;CG02;;VEICULO;
COM0360;CG02;;VEICULO;
COM0496;CG02;;VEICULO;
COM0361;CG02;;VEICULO;
COM0497;CG02;;VEICULO;
COM0498;CG02;;VEICULO Base Campinas;
COM0366;CG02;;VEICULO;
COM0500;CG02;;VEICULO;
COM0369;CG02;;VEICULO;
COM0510;CG02;;VEICULO;
COM0370;CG02;;VEICULO;
COM0371;CG02;;VEICULO;
COM0372;CG02;;VEICULO;
EQG1454;CG02;;EQUIGÁS;
MER0400;CG02;;MERLINI;
COM0194;CG03;;VEICULO;
COM0191;CG02;;Veículo de Emergência - RMSP;
COM0195;CG02;;VEICULO;
COM0196;CG02;;VEICULO;
COM0198;CG02;;VEICULO;
COM0199;CG02;;PLACA DUE8195 - 1º Atendimento SP;
MKT0001;CG02;;TROCA DE MEDIDORES - MARKETING;
SYSPRO;CG02;;SYSPRO;
ELE3602;CG02;;ELECNOR;
COM536;CG02;;VEICULO;
COM186;CG02;;VEICULO;
COM0536;CG03;;VEICULO;
COM0113;CG02;;VEICULO;
COM851;CG02;;VEICULO;
COM0190;CG02;;VEICULO;
ELE1001;CG02;;ELECNOR;
ENGICITY;CG02;;ENGIBRAS MANUTENÇÃO CITY GATE;
COMCITY;CG02;;COMGAS MANUTENÇÃO DE CITY-GATE RMSP;
COMCITY1;CG02;;MCOMGAS MANUTENÇÃO DE CITY-GATE INTERIOR;
COMCITY2;CG02;;COMGAS MANUTENÇÃO DE CITY-GATE VALE;
SAN0444;CG02;;SANEAR;
COMGASDV;CG02;;COMGAS MANUTENÇÃO DE VÁLVULAS SDV RMSP;
TRA0400;CG02;;TRANSTUSA - ASSISTENCIA TÉCNICA;
ELE0400;CG02;;ELECNOR - ASSISTÊNCIA  TÉCNICA;
UNI0400;CG02;;UNIGAS - ASSISTÊNCIA TÉCNICA INTERIOR;
OXFORT;CG02;;OXFORT SERVICO PAVIMENTACAO;
GAL0698;CG02;;GALVÃO - COMPACTO;
COM0300;CG02;;VEICULO;
COM0301;CG02;;VEICULO;
COM0302;CG02;;VEICULO;
COM0201;CG02;;VEICULO;
